id,all_words_in_title
140628,0
140634,0
140636,1
140638,0
140645,1
140649,0
140650,1
140651,1
140654,0
140664,0
140672,1
140677,0
140680,0
140681,1
140684,1
140687,1
140691,0
140692,1
140693,0
140696,0
140697,0
140699,0
140703,0
140705,1
140710,1
140712,0
140714,0
140715,0
140716,0
140717,0
140718,0
140719,0
140722,0
140724,0
140727,0
140729,0
140740,0
140742,0
140743,0
140749,0
140758,0
140760,0
140762,0
140764,0
140767,0
140768,0
140769,0
140771,0
140773,0
140776,0
140778,0
140791,0
140794,0
140797,0
140802,0
140803,0
140804,1
140805,0
140808,1
140809,1
140810,1
140811,1
140815,0
140819,0
140822,0
140823,1
140829,0
140832,0
140833,0
140835,0
140836,0
140837,1
140840,0
140842,1
140844,1
140847,1
140849,1
140850,1
140852,0
140854,0
140855,0
140856,1
140859,0
140861,0
140862,1
140863,0
140867,1
140870,0
140874,0
140878,0
140879,0
140880,0
140886,1
140887,0
140890,1
140893,0
140897,1
140900,0
140905,0
140906,0
140909,0
140911,1
140914,0
140915,0
140925,0
140926,0
140929,1
140932,0
140934,0
140935,0
140937,1
140938,0
140943,0
140944,0
140945,1
140949,1
140950,0
140952,0
140963,0
140966,0
140967,0
140970,0
140972,0
140974,0
140978,0
140983,0
140984,0
140985,0
140986,1
140987,0
140988,0
140991,0
140993,1
140994,1
140995,0
140996,0
140997,0
140999,0
141010,0
141011,0
141012,1
141017,0
141020,0
141024,0
141028,0
141030,1
141031,0
141036,0
141040,0
141042,0
141044,0
141050,0
141051,0
141055,0
141060,0
141062,1
141063,0
141065,0
141066,1
141072,1
141074,0
141076,0
141078,1
141079,0
141080,0
141083,0
141084,1
141087,0
141090,0
141092,0
141093,0
141094,1
141097,0
141102,0
141103,1
141106,0
141107,1
141108,0
141109,0
141115,0
141116,0
141117,0
141119,0
141121,1
141125,0
141126,1
141127,0
141129,0
141144,0
141145,0
141147,0
141148,1
141150,1
141151,0
141152,0
141153,0
141158,1
141161,0
141173,1
141180,0
141182,0
141185,0
141188,0
141192,0
141194,0
141199,0
141209,0
141211,1
141212,0
141214,0
141216,0
141219,0
141223,0
141224,0
141226,0
141229,0
141230,0
141232,1
141236,0
141239,1
141241,0
141244,0
141246,0
141248,0
141250,0
141256,0
141257,1
141258,0
141265,0
141267,1
141268,1
141271,0
141274,0
141276,1
141280,0
141282,1
141284,0
141285,0
141287,0
141291,0
141293,1
141297,0
141298,0
141300,0
141303,1
141305,0
141308,0
141309,0
141312,1
141318,0
141320,0
141322,1
141328,0
141333,0
141335,0
141337,0
141339,1
141341,1
141342,0
141349,0
141354,0
141355,0
141356,0
141359,0
141360,0
141363,0
141364,0
141368,1
141374,0
141376,0
141379,0
141382,1
141389,0
141390,0
141392,1
141393,0
141396,0
141397,1
141398,0
141399,0
141400,0
141401,1
141403,0
141404,0
141406,0
141409,0
141411,0
141412,0
141414,1
141417,0
141421,0
141423,0
141424,1
141426,1
141430,0
141431,0
141432,0
141434,1
141435,0
141437,0
141443,0
141445,0
141450,0
141455,0
141456,0
141461,1
141462,0
141468,0
141473,0
141479,1
141484,1
141486,0
141489,0
141491,1
141494,0
141496,1
141499,0
141500,0
141504,0
141508,0
141511,0
141512,0
141515,0
141521,0
141522,0
141523,0
141526,0
141527,0
141528,0
141536,1
141539,0
141540,1
141542,0
141543,0
141545,1
141547,1
141548,0
141549,0
141551,1
141552,0
141555,0
141556,0
141561,0
141564,0
141565,0
141567,1
141568,0
141569,0
141577,1
141582,0
141589,0
141591,1
141592,0
141593,0
141598,0
141601,1
141605,1
141609,1
141611,0
141614,1
141617,0
141620,0
141626,0
141628,0
141631,0
141632,1
141636,0
141643,1
141646,0
141647,1
141652,0
141658,0
141661,0
141670,0
141671,1
141673,1
141674,1
141675,0
141676,0
141686,0
141692,0
141705,1
141706,0
141707,1
141719,0
141720,1
141723,0
141724,1
141728,0
141729,0
141737,0
141738,0
141740,0
141742,0
141753,1
141755,1
141760,0
141764,0
141765,0
141767,0
141771,0
141780,0
141781,0
141784,0
141786,0
141792,0
141798,0
141803,0
141806,0
141807,0
141813,1
141817,1
141822,0
141824,0
141826,0
141828,0
141833,0
141836,0
141839,0
141840,1
141842,0
141843,0
141846,0
141847,0
141849,0
141857,0
141858,1
141864,0
141867,0
141868,0
141871,0
141874,0
141875,0
141877,0
141879,0
141883,0
141885,1
141895,1
141898,1
141899,0
141905,1
141915,0
141916,0
141921,0
141922,0
141923,1
141925,1
141926,0
141927,0
141930,0
141933,0
141937,0
141940,0
141944,1
141947,0
141949,0
141958,0
141960,0
141962,0
141966,0
141970,1
141977,1
141982,1
141985,0
141986,0
141987,1
141988,1
141990,0
141991,0
141992,0
141993,0
141995,0
141997,0
141999,0
142001,0
142002,0
142003,0
142010,0
142011,0
142012,1
142014,0
142015,0
142017,1
142022,0
142028,0
142030,0
142032,0
142034,0
142035,0
142039,0
142042,1
142044,1
142047,0
142049,0
142052,1
142053,0
142055,1
142057,0
142060,0
142062,0
142067,0
142068,0
142075,0
142079,0
142080,0
142081,0
142082,0
142083,0
142090,0
142092,1
142093,1
142095,1
142100,0
142101,1
142105,0
142107,1
142109,0
142111,1
142114,0
142115,1
142126,1
142127,1
142128,0
142130,1
142141,0
142142,0
142147,1
142156,0
142160,0
142161,0
142163,0
142166,0
142167,0
142170,0
142171,1
142173,1
142174,0
142175,1
142176,0
142179,0
142181,1
142184,1
142188,0
142190,0
142191,0
142192,1
142200,0
142201,0
142204,0
142207,0
142208,0
142211,0
142212,0
142213,0
142214,0
142216,0
142222,1
142228,0
142229,0
142230,0
142233,0
142239,1
142244,0
142245,0
142251,1
142254,0
142259,0
142263,1
142269,0
142271,0
142272,0
142276,0
142277,0
142279,0
142281,0
142284,0
142285,0
142291,0
142292,0
142294,0
142295,0
142297,1
142301,1
142302,0
142304,0
142305,0
142309,1
142311,0
142316,1
142317,0
142318,0
142319,0
142323,0
142325,1
142329,1
142330,1
142336,1
142339,1
142340,0
142351,0
142352,1
142357,0
142362,1
142368,0
142372,0
142374,1
142385,0
142389,1
142390,0
142394,0
142395,1
142396,0
142397,0
142402,0
142403,0
142406,1
142408,1
142410,0
142412,0
142416,0
142420,0
142424,0
142430,0
142443,0
142445,0
142446,0
142450,0
142453,1
142455,0
142456,1
142458,1
142461,0
142463,0
142464,0
142470,0
142476,0
142478,0
142486,0
142488,1
142489,0
142491,0
142492,1
142495,0
142497,0
142498,1
142500,0
142503,0
142504,0
142508,1
142511,0
142518,0
142520,1
142524,0
142529,0
142530,0
142532,0
142533,1
142539,0
142546,1
142556,0
142560,0
142563,0
142564,0
142568,0
142569,0
142575,0
142578,0
142582,0
142587,0
142594,0
142595,1
142599,0
142600,0
142603,0
142606,0
142617,1
142618,0
142622,0
142624,1
142629,0
142632,1
142636,1
142637,0
142638,1
142641,0
142642,0
142644,0
142645,0
142651,0
142653,1
142654,1
142657,0
142669,1
142675,1
142676,0
142680,0
142684,1
142685,1
142689,0
142696,0
142700,0
142701,0
142702,1
142705,0
142706,0
142709,0
142711,1
142712,0
142717,0
142719,1
142722,1
142724,0
142725,0
142733,0
142734,1
142738,0
142741,0
142742,1
142744,1
142748,0
142752,0
142753,0
142764,0
142765,0
142768,1
142771,0
142777,1
142778,0
142780,1
142781,0
142787,0
142790,1
142795,0
142798,0
142803,1
142805,1
142807,0
142808,0
142809,0
142810,0
142812,0
142814,1
142817,1
142819,0
142820,0
142822,0
142825,1
142829,0
142835,0
142838,0
142841,0
142843,1
142846,0
142848,0
142850,0
142851,0
142853,1
142857,0
142858,0
142864,0
142870,0
142871,1
142882,1
142885,1
142886,1
142893,0
142900,0
142901,0
142902,0
142909,0
142910,0
142911,0
142920,1
142924,0
142927,0
142930,1
142941,0
142942,0
142943,0
142946,1
142948,0
142949,0
142953,0
142956,0
142961,1
142971,0
142976,0
142980,0
142981,0
142984,1
142988,0
142989,1
142991,1
142994,0
142996,0
142998,0
143005,0
143006,0
143020,0
143022,1
143023,1
143024,1
143026,0
143027,0
143028,0
143030,0
143035,0
143039,1
143042,1
143049,0
143062,1
143064,0
143065,0
143066,0
143068,1
143072,0
143073,0
143076,1
143077,0
143078,0
143081,0
143084,0
143088,0
143091,0
143092,0
143093,0
143103,0
143109,0
143113,0
143114,0
143117,1
143118,1
143130,1
143131,0
143137,0
143138,0
143140,0
143145,0
143146,0
143149,0
143152,0
143156,0
143163,0
143164,0
143165,0
143173,0
143174,0
143175,0
143177,1
143179,0
143182,1
143184,0
143186,1
143191,0
143192,1
143195,0
143197,1
143199,0
143200,0
143204,0
143205,0
143206,0
143208,0
143209,0
143218,0
143219,0
143222,0
143223,1
143224,1
143225,0
143226,0
143227,0
143230,0
143231,0
143233,0
143235,0
143237,0
143241,1
143243,0
143246,0
143247,0
143249,0
143251,0
143254,0
143255,1
143257,0
143259,1
143263,1
143266,0
143267,0
143270,0
143278,0
143285,0
143295,0
143300,0
143301,0
143303,0
143312,1
143313,0
143316,0
143319,0
143321,0
143323,0
143327,0
143329,0
143330,0
143335,0
143340,1
143343,1
143347,1
143349,1
143351,0
143352,1
143353,0
143354,1
143355,1
143358,0
143361,0
143365,1
143367,1
143370,1
143373,0
143374,1
143375,0
143376,0
143379,0
143380,1
143384,0
143385,0
143388,0
143390,0
143392,1
143396,1
143400,0
143402,0
143403,1
143406,0
143407,0
143409,0
143411,0
143418,0
143420,0
143421,0
143423,0
143425,0
143428,0
143430,0
143434,0
143436,0
143439,0
143440,0
143443,0
143447,0
143450,0
143451,0
143454,0
143455,0
143458,0
143462,0
143464,1
143465,0
143470,0
143471,0
143472,0
143473,0
143474,1
143478,0
143479,1
143480,0
143481,0
143485,0
143487,0
143489,0
143491,0
143494,0
143498,0
143502,0
143504,0
143507,0
143509,0
143510,1
143512,0
143518,0
143520,1
143522,0
143524,0
143531,0
143535,0
143541,0
143544,1
143549,0
143553,1
143555,0
143559,0
143567,0
143571,0
143573,0
143574,0
143575,1
143577,0
143581,1
143584,0
143594,0
143597,0
143600,1
143603,1
143610,1
143613,0
143623,0
143629,0
143633,0
143636,0
143637,0
143640,0
143641,0
143644,0
143652,0
143654,0
143661,0
143667,0
143669,1
143671,0
143672,0
143675,0
143679,1
143683,1
143684,1
143686,0
143696,1
143697,1
143699,0
143701,0
143703,0
143710,0
143720,0
143723,1
143725,1
143728,1
143732,1
143733,0
143738,0
143740,0
143741,0
143745,0
143746,0
143747,0
143748,0
143755,1
143758,0
143759,0
143769,0
143773,1
143778,0
143780,1
143783,0
143786,0
143790,0
143791,0
143803,0
143805,0
143807,0
143808,0
143810,0
143814,0
143815,0
143817,0
143818,0
143821,0
143826,0
143831,0
143833,0
143834,0
143838,1
143848,0
143849,0
143851,1
143852,1
143855,0
143860,0
143864,0
143870,0
143871,0
143873,0
143874,0
143875,0
143889,0
143891,0
143892,0
143894,0
143906,1
143907,1
143909,1
143910,0
143912,0
143916,1
143923,1
143924,0
143925,0
143926,0
143928,0
143929,0
143931,1
143932,1
143934,1
143935,0
143947,0
143948,0
143951,1
143953,0
143957,0
143962,1
143970,0
143971,1
143976,0
143979,0
143981,0
143987,0
143991,1
143992,0
143993,0
144004,0
144005,0
144020,0
144021,1
144024,1
144030,1
144032,1
144037,0
144039,0
144041,1
144046,0
144052,0
144053,1
144055,0
144060,1
144066,0
144067,0
144071,1
144075,0
144078,0
144080,0
144083,0
144088,0
144090,0
144091,1
144096,1
144097,1
144100,0
144101,1
144102,1
144108,1
144115,0
144119,0
144121,1
144122,0
144124,0
144132,0
144133,0
144136,0
144138,0
144145,0
144149,0
144159,1
144160,0
144161,0
144163,0
144167,1
144168,1
144170,0
144173,1
144175,1
144176,0
144179,1
144183,0
144187,0
144188,0
144189,0
144190,1
144192,1
144194,1
144198,0
144199,1
144200,0
144202,0
144204,1
144205,0
144207,0
144209,0
144211,0
144212,0
144214,0
144219,0
144222,0
144223,0
144228,1
144230,1
144242,1
144243,0
144245,0
144246,1
144248,0
144249,0
144251,0
144254,0
144256,0
144258,1
144264,0
144265,1
144267,0
144268,0
144272,1
144274,0
144276,0
144281,0
144290,1
144291,0
144295,1
144297,1
144298,0
144299,0
144300,1
144301,0
144307,1
144308,0
144315,0
144317,0
144319,0
144323,1
144325,1
144331,1
144340,0
144347,0
144348,0
144352,0
144353,1
144357,1
144358,1
144359,1
144361,1
144369,0
144370,0
144378,1
144384,0
144385,0
144387,0
144388,1
144391,1
144396,1
144397,1
144398,0
144400,0
144405,0
144414,0
144416,1
144418,1
144426,0
144428,0
144432,0
144436,1
144440,1
144441,0
144449,0
144451,0
144452,1
144455,1
144456,0
144459,0
144462,0
144464,0
144465,0
144467,0
144469,0
144472,0
144475,0
144479,0
144480,0
144481,1
144482,0
144486,0
144496,1
144497,1
144505,0
144507,0
144510,1
144513,0
144518,0
144519,1
144521,0
144522,0
144523,0
144526,1
144527,0
144535,0
144540,0
144543,0
144545,0
144547,0
144553,0
144556,0
144558,0
144561,0
144564,0
144566,0
144568,0
144569,0
144570,1
144572,0
144575,0
144578,0
144579,1
144582,1
144586,0
144589,0
144598,1
144599,1
144602,0
144604,1
144605,0
144608,1
144619,0
144620,1
144622,0
144624,0
144626,0
144627,1
144636,0
144637,0
144638,0
144646,0
144651,1
144654,0
144657,0
144661,0
144663,1
144664,0
144665,0
144670,0
144673,0
144676,0
144678,0
144679,1
144680,0
144681,1
144683,0
144688,0
144692,0
144695,1
144697,0
144698,0
144703,1
144717,0
144721,0
144725,0
144727,0
144733,0
144739,0
144743,0
144744,1
144746,1
144750,0
144755,0
144756,0
144757,1
144762,1
144764,1
144765,0
144779,0
144781,1
144784,0
144789,0
144790,1
144796,0
144799,0
144801,0
144804,0
144808,0
144820,0
144823,0
144826,0
144831,0
144832,0
144835,0
144836,0
144839,1
144841,0
144844,1
144853,0
144855,1
144858,0
144859,1
144863,0
144866,0
144867,0
144871,0
144872,0
144876,0
144888,0
144892,1
144893,0
144897,0
144900,0
144901,0
144902,1
144904,0
144908,0
144923,0
144924,0
144937,0
144939,0
144943,1
144944,0
144947,0
144948,0
144950,0
144951,0
144952,0
144956,0
144957,0
144961,1
144963,0
144965,0
144969,1
144981,0
144982,0
144983,0
144991,0
144996,0
145005,0
145012,0
145013,0
145015,0
145017,0
145018,0
145019,0
145022,0
145026,0
145032,0
145033,0
145040,0
145043,0
145044,0
145045,0
145052,0
145055,0
145063,0
145064,0
145065,0
145066,0
145071,0
145073,0
145074,0
145076,1
145083,0
145084,0
145087,0
145090,0
145092,0
145094,0
145097,0
145103,0
145109,1
145113,1
145114,0
145128,0
145129,0
145130,0
145133,0
145135,0
145144,0
145146,0
145147,1
145151,1
145153,0
145164,1
145165,1
145166,0
145169,0
145171,1
145173,0
145175,1
145179,0
145182,0
145184,1
145186,0
145188,0
145190,0
145192,1
145194,0
145195,0
145199,1
145201,1
145202,0
145207,0
145210,0
145213,0
145215,0
145217,0
145219,0
145222,0
145226,0
145227,0
145237,0
145238,0
145240,0
145241,0
145242,0
145243,0
145244,0
145245,0
145250,0
145251,0
145253,0
145256,1
145262,0
145263,0
145268,0
145269,0
145271,0
145288,0
145289,0
145293,0
145294,0
145298,0
145304,0
145310,0
145311,0
145314,1
145317,0
145318,0
145319,1
145320,0
145325,0
145327,0
145331,0
145336,1
145338,0
145340,0
145348,0
145357,0
145358,0
145361,0
145366,0
145370,1
145373,0
145377,0
145381,0
145382,0
145386,0
145389,0
145391,1
145393,1
145394,0
145395,0
145396,0
145399,0
145400,0
145401,0
145403,0
145404,0
145412,0
145415,0
145416,0
145418,0
145419,0
145422,0
145424,0
145427,0
145428,0
145431,0
145433,0
145440,0
145443,0
145447,1
145450,1
145453,1
145455,1
145456,0
145462,0
145464,0
145468,0
145469,0
145471,0
145481,0
145490,0
145492,0
145494,0
145495,0
145496,0
145499,0
145503,0
145504,0
145507,0
145508,0
145510,1
145511,0
145513,0
145520,0
145523,0
145525,0
145530,1
145532,0
145535,0
145536,1
145537,0
145539,0
145541,0
145542,0
145543,0
145544,0
145547,0
145550,1
145554,0
145555,0
145557,1
145560,1
145561,0
145563,1
145564,0
145566,0
145568,0
145570,1
145572,0
145573,0
145576,0
145583,1
145585,0
145586,1
145593,0
145598,1
145600,0
145601,0
145602,0
145611,1
145612,0
145613,1
145618,1
145619,0
145627,1
145630,1
145632,0
145634,0
145637,0
145638,0
145647,0
145648,1
145650,0
145654,0
145656,1
145658,1
145659,1
145661,0
145664,0
145665,0
145671,1
145673,0
145675,1
145678,0
145680,1
145681,0
145684,1
145685,1
145692,0
145693,0
145697,0
145702,0
145703,1
145705,0
145707,1
145708,0
145715,1
145722,0
145723,0
145726,1
145730,0
145732,0
145733,0
145734,1
145736,0
145737,1
145739,1
145744,1
145749,0
145751,1
145754,0
145756,1
145757,1
145759,0
145760,0
145761,1
145763,0
145768,0
145769,0
145771,0
145772,1
145782,1
145783,0
145784,0
145786,0
145792,0
145793,0
145795,0
145796,0
145798,0
145808,0
145809,0
145824,1
145825,0
145826,0
145828,0
145829,1
145836,0
145839,0
145848,0
145854,0
145863,0
145866,0
145868,1
145876,0
145880,0
145881,0
145882,0
145883,1
145885,0
145891,0
145893,1
145896,1
145897,1
145899,1
145900,0
145907,0
145908,0
145909,1
145910,0
145918,1
145923,0
145929,0
145930,0
145934,1
145935,0
145939,0
145941,0
145945,0
145947,1
145951,0
145961,0
145962,0
145965,0
145966,0
145967,1
145969,0
145974,0
145975,0
145977,0
145978,0
145980,0
145986,0
145987,0
145988,1
145990,0
145992,0
145993,0
145995,1
145996,0
145998,0
146004,0
146005,0
146009,0
146017,0
146018,0
146019,0
146022,0
146023,0
146025,0
146028,0
146030,0
146033,0
146036,1
146045,1
146047,1
146050,0
146051,1
146052,0
146055,0
146058,1
146069,0
146072,1
146077,0
146079,0
146081,0
146082,0
146083,1
146085,0
146087,0
146089,0
146092,0
146094,1
146095,0
146096,0
146100,0
146101,1
146104,1
146107,1
146108,1
146109,0
146112,0
146113,1
146115,1
146117,1
146120,0
146121,0
146125,1
146130,0
146135,0
146136,1
146139,0
146140,0
146142,0
146144,0
146147,0
146150,0
146151,0
146152,1
146157,0
146160,0
146167,0
146169,0
146170,1
146172,0
146176,0
146178,1
146179,0
146182,1
146183,0
146190,0
146192,1
146193,0
146195,0
146197,1
146200,0
146204,0
146211,0
146215,0
146217,1
146219,1
146221,0
146223,1
146224,0
146225,0
146227,0
146231,0
146232,1
146234,0
146236,0
146244,0
146245,0
146249,0
146254,1
146256,0
146257,0
146260,0
146262,0
146263,1
146265,0
146269,0
146271,0
146279,0
146281,0
146282,0
146283,1
146284,1
146287,0
146290,0
146300,0
146301,1
146302,0
146305,0
146306,0
146307,0
146313,0
146314,0
146315,0
146317,0
146319,0
146321,1
146322,0
146323,1
146329,1
146330,1
146334,0
146338,1
146339,1
146340,0
146342,0
146347,0
146352,0
146354,0
146359,0
146360,0
146361,1
146364,0
146367,1
146370,0
146372,0
146376,0
146377,0
146378,1
146379,1
146380,0
146381,1
146382,0
146385,1
146392,0
146394,0
146396,0
146400,0
146405,1
146410,0
146412,0
146415,0
146416,0
146418,0
146423,0
146426,0
146427,1
146428,1
146429,1
146431,0
146434,1
146436,1
146438,1
146447,0
146449,0
146451,0
146457,0
146460,1
146462,1
146469,1
146472,0
146478,0
146481,1
146482,0
146485,0
146489,0
146490,0
146491,0
146492,0
146493,1
146494,1
146495,0
146502,0
146505,0
146506,0
146507,1
146511,0
146514,0
146518,0
146519,0
146520,0
146521,0
146522,0
146525,0
146526,0
146527,0
146535,1
146536,0
146538,0
146545,0
146549,0
146560,0
146561,1
146563,0
146565,0
146573,1
146576,0
146582,0
146584,0
146586,0
146587,0
146589,0
146593,0
146595,1
146597,1
146598,1
146604,0
146605,0
146606,0
146607,0
146613,0
146614,0
146615,0
146616,0
146618,1
146619,1
146624,0
146627,1
146632,0
146639,0
146640,1
146642,0
146644,0
146646,0
146648,1
146655,0
146661,0
146664,0
146668,1
146672,1
146673,0
146674,0
146680,0
146681,1
146686,1
146689,0
146691,0
146695,1
146696,1
146698,0
146702,0
146705,0
146706,0
146713,0
146717,0
146718,0
146727,1
146729,0
146731,1
146733,0
146735,0
146737,0
146742,0
146743,0
146745,0
146747,0
146751,1
146757,1
146758,1
146763,1
146764,0
146766,1
146767,0
146768,0
146771,0
146772,0
146773,0
146774,1
146775,0
146779,0
146780,0
146787,1
146788,0
146794,0
146796,0
146802,0
146804,1
146806,0
146807,1
146808,0
146815,0
146822,0
146823,0
146826,0
146833,0
146835,1
146836,0
146846,0
146847,0
146849,1
146850,1
146855,0
146860,0
146864,0
146867,1
146870,0
146876,0
146879,1
146880,1
146881,0
146894,0
146896,1
146897,0
146899,0
146900,0
146905,0
146906,0
146909,1
146911,1
146912,0
146913,0
146915,1
146916,0
146918,0
146923,0
146924,0
146925,0
146926,0
146931,0
146938,0
146941,1
146943,1
146945,0
146946,0
146948,0
146952,0
146961,0
146968,0
146971,1
146974,1
146975,0
146977,0
146981,1
146983,0
146984,0
146985,1
146991,1
146992,1
146996,0
146999,0
147001,0
147003,1
147006,0
147007,1
147021,0
147023,0
147024,1
147025,0
147027,0
147032,0
147033,0
147034,0
147040,1
147041,0
147043,0
147044,0
147050,0
147051,0
147052,0
147054,0
147056,1
147059,1
147060,1
147061,0
147062,0
147064,1
147065,0
147070,1
147071,1
147074,0
147077,1
147078,1
147079,0
147083,0
147084,1
147092,0
147093,0
147102,0
147109,1
147111,0
147112,1
147113,0
147117,0
147121,0
147126,1
147133,1
147135,0
147138,0
147143,0
147146,0
147147,0
147154,1
147161,0
147164,0
147172,0
147180,0
147184,0
147185,0
147186,1
147193,0
147195,0
147197,1
147205,0
147208,0
147210,0
147214,0
147216,0
147227,1
147230,0
147235,0
147237,0
147240,0
147241,1
147243,0
147247,1
147248,0
147249,0
147253,1
147256,0
147258,0
147260,0
147261,0
147262,0
147263,0
147264,0
147267,0
147271,0
147272,1
147273,0
147274,0
147276,0
147280,1
147290,0
147294,0
147296,1
147300,0
147301,0
147308,1
147309,0
147313,0
147317,0
147318,0
147322,1
147323,0
147324,1
147328,0
147332,1
147333,1
147337,0
147346,0
147351,0
147356,0
147357,0
147358,1
147360,0
147362,1
147366,1
147368,1
147370,0
147371,1
147373,0
147379,1
147381,0
147383,0
147396,0
147402,0
147403,0
147404,0
147405,0
147406,1
147407,1
147410,0
147411,0
147417,0
147418,1
147419,0
147421,0
147422,0
147425,0
147433,0
147437,0
147442,0
147445,1
147449,0
147450,0
147451,0
147452,0
147453,0
147454,0
147455,1
147457,0
147458,0
147459,0
147463,0
147465,0
147468,0
147474,0
147475,0
147477,0
147488,0
147498,0
147502,0
147504,0
147505,1
147506,0
147507,0
147508,0
147509,1
147511,0
147512,1
147513,1
147517,0
147518,0
147521,0
147524,1
147530,0
147538,0
147539,0
147544,0
147545,0
147548,0
147549,0
147555,0
147558,0
147560,0
147562,0
147563,0
147564,0
147565,0
147571,0
147574,0
147575,0
147578,0
147581,0
147589,0
147591,1
147593,0
147596,0
147598,0
147604,0
147608,0
147614,0
147628,1
147630,0
147631,0
147635,0
147636,0
147637,0
147638,0
147640,0
147641,0
147642,0
147643,0
147644,0
147647,0
147648,1
147653,0
147663,0
147667,0
147669,0
147675,0
147676,0
147679,0
147680,0
147683,1
147686,0
147693,0
147694,1
147697,0
147705,0
147707,0
147709,1
147713,0
147714,0
147715,1
147717,0
147718,0
147722,0
147726,1
147731,0
147733,0
147741,0
147742,0
147745,0
147746,0
147748,0
147756,0
147759,0
147767,0
147768,1
147769,1
147772,1
147773,1
147778,0
147783,0
147791,0
147802,1
147803,1
147808,0
147809,0
147810,0
147811,0
147814,0
147821,0
147824,1
147826,1
147827,0
147828,0
147829,0
147832,0
147844,1
147854,0
147856,0
147857,0
147858,0
147865,0
147867,0
147874,0
147875,1
147879,0
147880,0
147885,1
147890,0
147893,1
147897,0
147902,0
147904,1
147906,0
147907,0
147909,0
147911,0
147913,1
147921,0
147925,1
147930,0
147932,0
147934,0
147936,1
147938,0
147940,0
147941,0
147942,0
147944,0
147946,0
147947,0
147950,0
147954,1
147956,0
147957,0
147958,0
147959,0
147960,0
147961,0
147963,0
147966,0
147968,1
147974,1
147977,0
147979,0
147982,0
147987,0
147988,0
147991,0
147993,0
147999,0
148002,1
148008,0
148009,1
148011,0
148013,0
148020,0
148023,0
148026,0
148029,0
148030,0
148036,1
148043,1
148044,0
148046,0
148050,0
148051,0
148057,0
148058,1
148059,0
148061,0
148063,1
148067,1
148073,1
148076,0
148079,0
148082,1
148084,0
148085,0
148087,0
148090,0
148092,0
148097,1
148101,0
148102,0
148104,1
148106,0
148108,0
148110,1
148111,0
148115,0
148116,0
148123,0
148124,0
148126,1
148132,0
148133,0
148135,0
148136,0
148138,0
148140,0
148143,1
148144,0
148145,0
148149,0
148150,0
148152,0
148157,1
148160,0
148162,0
148165,0
148166,0
148173,0
148174,0
148175,0
148176,0
148179,0
148181,0
148184,0
148189,1
148193,0
148201,1
148202,1
148203,0
148205,0
148211,0
148214,0
148215,1
148217,1
148219,0
148220,0
148222,0
148233,0
148235,0
148238,1
148244,1
148245,0
148246,0
148247,1
148250,0
148255,1
148258,0
148260,0
148261,0
148265,0
148267,0
148268,0
148272,0
148276,0
148278,1
148279,0
148282,0
148283,0
148286,1
148288,0
148289,0
148292,0
148297,0
148309,0
148314,0
148315,0
148316,0
148324,0
148327,0
148328,0
148332,0
148335,1
148348,0
148350,0
148352,0
148359,0
148360,0
148365,1
148369,0
148370,0
148371,0
148373,0
148378,0
148381,1
148388,0
148390,1
148395,0
148396,1
148405,0
148406,0
148409,0
148411,0
148412,0
148422,1
148423,0
148427,0
148429,0
148430,1
148432,0
148433,0
148434,0
148436,0
148438,0
148440,0
148447,0
148451,0
148458,0
148463,0
148465,1
148466,1
148471,1
148472,0
148478,0
148483,0
148488,0
148493,1
148494,0
148506,0
148510,0
148511,0
148514,1
148515,0
148517,1
148518,0
148521,0
148523,0
148526,0
148529,0
148531,0
148532,1
148533,1
148548,0
148549,0
148551,0
148553,0
148562,0
148564,1
148566,0
148568,0
148572,0
148578,0
148579,0
148580,0
148582,1
148583,0
148588,0
148589,0
148597,0
148598,1
148599,1
148604,0
148610,0
148611,0
148619,0
148621,0
148625,0
148626,0
148630,0
148632,0
148633,0
148635,0
148637,1
148638,0
148641,0
148642,0
148653,0
148655,0
148661,0
148666,1
148667,0
148668,0
148670,0
148671,0
148672,0
148674,0
148675,1
148676,1
148677,0
148679,0
148683,1
148685,0
148689,0
148694,0
148698,0
148699,0
148700,1
148702,1
148713,0
148735,0
148736,1
148737,0
148741,0
148742,0
148744,1
148746,1
148747,1
148748,0
148749,1
148751,0
148752,1
148755,0
148758,1
148759,0
148764,0
148766,0
148769,0
148771,0
148772,1
148773,0
148777,1
148780,0
148782,0
148790,1
148791,1
148792,0
148793,1
148794,1
148795,0
148800,0
148807,0
148809,0
148816,1
148818,0
148827,1
148828,1
148830,0
148831,0
148835,0
148839,0
148849,1
148850,0
148851,0
148853,0
148854,0
148858,0
148861,1
148863,0
148868,0
148869,1
148870,0
148872,0
148873,0
148880,0
148881,0
148882,1
148883,0
148890,0
148901,0
148906,1
148908,0
148909,0
148912,1
148923,0
148925,0
148926,0
148930,0
148932,0
148933,0
148935,1
148939,1
148941,0
148942,1
148943,0
148944,0
148945,1
148946,0
148950,1
148953,0
148955,0
148957,1
148958,1
148962,0
148967,1
148968,0
148972,1
148973,0
148974,1
148981,0
148985,0
148987,0
148990,0
148991,1
148993,0
148994,0
148995,0
148997,0
149006,1
149008,0
149012,0
149013,1
149017,1
149019,0
149020,0
149023,0
149027,1
149028,0
149035,1
149038,0
149042,0
149045,0
149049,1
149051,0
149058,0
149062,0
149071,0
149072,0
149081,1
149085,0
149086,0
149089,0
149092,0
149094,0
