id,keyword_density
143491,1.0
143494,3.5
143498,1.0
143502,11.0
143504,1.6666666666666667
143507,0.0
143509,5.0
143510,2.0
143512,3.5
143518,2.5
143520,0.0
143522,1.5
143524,2.0
143531,2.0
143535,2.5
143541,1.0
143544,2.5
143549,1.0
143553,0.0
143555,2.3333333333333335
143559,1.6666666666666667
143567,0.0
143571,2.0
143573,2.3333333333333335
143574,3.5
143575,1.5
143577,1.0
143581,0.0
143584,5.5
143594,2.0
143597,4.666666666666667
143600,3.0
143603,0.0
143610,6.0
143613,4.0
143623,1.0
143629,1.0
143633,2.5
143636,3.0
143637,0.0
143640,0.0
143641,0.0
143644,1.5
143652,3.0
143654,7.0
143661,3.0
143667,0.0
143669,5.5
143671,1.0
143672,3.0
143675,2.0
143679,3.0
143683,0.0
143684,4.5
143686,0.0
143696,0.0
143697,0.0
143699,7.0
143701,2.5
143703,1.0
143710,6.0
143720,4.5
143723,1.0
143725,2.0
143728,1.0
143732,1.0
143733,1.5
143738,1.0
143740,0.0
143741,4.0
143745,2.5
143746,2.5
143747,2.5
143748,3.0
143755,1.0
143758,2.0
143759,4.0
143769,3.0
143773,0.0
143778,5.5
143780,5.0
143783,1.0
143786,1.0
143790,6.0
143791,1.5
143803,3.5
143805,2.5
143807,1.0
143808,2.0
143810,1.0
143814,4.25
143815,2.5
143817,3.0
143818,2.6666666666666665
143821,0.0
143826,2.5
143831,0.0
143833,1.0
143834,1.3333333333333333
143838,3.3333333333333335
143848,1.0
143849,5.0
143851,1.0
143852,5.333333333333333
143855,2.5
143860,0.0
143864,1.6666666666666667
143870,5.0
143871,3.0
143873,3.0
143874,0.0
143875,3.0
143889,2.0
143891,1.5
143892,2.0
143894,5.0
143906,1.0
143907,1.5
143909,3.0
143910,4.0
143912,2.0
143916,1.0
143923,5.666666666666667
143924,0.0
143925,2.0
143926,4.5
143928,4.0
143929,2.0
143931,4.0
143932,1.0
143934,3.0
143935,2.0
143947,0.0
143948,0.0
143951,1.5
143953,8.0
143957,4.0
143962,2.0
143970,1.5
143971,2.0
143976,2.75
143979,2.0
143981,6.0
143987,4.0
143991,4.0
143992,5.0
143993,2.0
144004,6.0
144005,1.0
144020,2.6666666666666665
144021,2.0
144024,1.0
144030,2.5
144032,2.0
144037,2.5
144039,2.0
144041,1.0
144046,2.0
144052,0.0
144053,2.0
144055,3.0
144060,4.0
144066,3.0
144067,2.5
144071,3.5
144075,3.0
144078,3.0
144080,4.5
144083,3.0
144088,2.0
144090,0.0
144091,0.0
144096,2.0
144097,1.0
144100,3.0
144101,6.0
144102,0.0
144108,7.0
144115,2.3333333333333335
144119,1.0
144121,1.0
144122,3.0
144124,4.0
144132,3.0
144133,2.6666666666666665
144136,4.666666666666667
144138,0.0
144145,0.0
144149,0.0
144159,0.0
144160,5.0
144161,1.0
144163,5.0
144167,5.0
144168,0.0
144170,1.6666666666666667
144173,2.0
144175,1.0
144176,0.0
144179,2.0
144183,0.0
144187,3.0
144188,0.0
144189,2.0
144190,2.5
144192,2.0
144194,1.0
144198,4.0
144199,2.0
144200,2.0
144202,3.0
144204,3.0
144205,2.5
144207,0.0
144209,1.0
144211,0.0
144212,2.0
144214,2.0
144219,0.0
144222,1.5
144223,5.5
144228,1.0
144230,2.0
144242,3.5
144243,0.0
144245,2.0
144246,0.0
144248,4.0
144249,5.0
144251,2.5
144254,0.0
144256,2.0
144258,1.0
144264,4.0
144265,2.0
144267,4.0
144268,4.0
144272,0.0
144274,0.0
144276,3.0
144281,6.666666666666667
144290,2.0
144291,2.5
144295,1.0
144297,3.6666666666666665
144298,5.0
144299,1.0
144300,1.0
144301,2.0
144307,3.5
144308,4.0
144315,1.0
144317,2.5
144319,4.0
144323,1.0
144325,1.0
144331,2.0
144340,0.0
144347,2.75
144348,8.0
144352,2.5
144353,2.3333333333333335
144357,2.0
144358,2.0
144359,1.0
144361,7.5
144369,2.0
144370,1.0
144378,3.0
144384,1.5
144385,1.0
144387,0.0
144388,2.0
144391,2.6666666666666665
144396,2.5
144397,1.0
144398,12.0
144400,5.0
144405,3.0
144414,4.0
144416,4.5
144418,3.5
144426,1.0
144428,2.0
144432,0.0
144436,4.0
144440,5.0
144441,2.0
144449,2.5
144451,2.5
144452,2.25
144455,2.5
144456,2.5
144459,0.0
144462,0.0
144464,3.4
144465,4.0
144467,0.0
144469,0.0
144472,1.5
144475,4.0
144479,1.5
144480,1.0
144481,1.5
144482,0.0
144486,1.75
144496,2.0
144497,1.0
144505,1.0
144507,4.0
144510,4.5
144513,0.0
144518,2.0
144519,1.0
144521,2.0
144522,2.0
144523,2.0
144526,2.6666666666666665
144527,3.5
144535,4.0
144540,0.0
144543,2.0
144545,4.0
144547,1.5
144553,2.0
144556,1.3333333333333333
144558,2.0
144561,1.5
144564,0.0
144566,5.0
144568,2.0
144569,2.0
144570,2.0
144572,2.0
144575,1.5
144578,1.0
144579,1.5
144582,2.0
144586,3.0
144589,1.0
144598,1.0
144599,1.3333333333333333
144602,1.0
144604,5.333333333333333
144605,1.0
144608,1.0
144619,2.0
144620,2.0
144622,0.0
144624,1.0
144626,1.0
144627,1.0
144636,1.0
144637,1.0
144638,1.0
144646,1.0
144651,3.0
144654,2.0
144657,1.3333333333333333
144661,2.5
144663,2.0
144664,2.0
144665,0.0
144670,0.0
144673,2.0
144676,3.5
144678,0.0
144679,2.0
144680,0.0
144681,15.0
144683,2.5
144688,2.0
144692,8.0
144695,3.0
144697,0.0
144698,3.0
144703,5.0
144717,2.5
144721,2.0
144725,2.0
144727,1.0
144733,0.0
144739,0.0
144743,2.0
144744,0.0
144746,2.0
144750,0.0
144755,2.0
144756,0.0
144757,5.5
144762,6.0
144764,1.5
144765,3.0
144779,1.5
144781,0.0
144784,5.5
144789,8.0
144790,3.5
144796,1.6666666666666667
144799,2.0
144801,1.0
144804,3.0
144808,2.0
144820,3.0
144823,4.0
144826,2.0
144831,0.0
144832,1.6666666666666667
144835,1.0
144836,3.0
144839,2.3333333333333335
144841,4.0
144844,1.0
144853,1.0
144855,2.0
144858,2.0
144859,2.0
144863,0.0
144866,1.5
144867,1.0
144871,1.5
144872,4.0
144876,3.5
144888,1.0
144892,2.0
144893,4.0
144897,1.0
144900,10.5
144901,0.0
144902,2.0
144904,0.0
144908,3.0
144923,5.0
144924,0.0
144937,4.0
144939,2.0
144943,3.3333333333333335
144944,3.0
144947,2.0
144948,5.0
144950,6.0
144951,5.666666666666667
144952,6.0
144956,6.0
144957,5.0
144961,1.0
144963,0.0
144965,2.0
144969,2.6666666666666665
144981,3.0
144982,1.0
144983,0.0
144991,3.0
144996,2.0
145005,1.0
145012,1.0
145013,0.0
145015,5.0
145017,5.0
145018,3.0
145019,3.0
145022,1.0
145026,3.0
145032,2.0
145033,2.0
145040,2.0
145043,1.0
145044,1.5
145045,3.0
145052,2.0
145055,0.0
145063,2.0
145064,2.0
145065,6.0
145066,1.0
145071,2.0
145073,3.0
145074,4.0
145076,1.0
145083,4.0
145084,2.5
145087,1.0
145090,3.5
145092,3.5
145094,7.0
145097,3.0
145103,5.0
145109,2.0
145113,1.5
145114,4.0
145128,1.0
145129,2.0
145130,2.5
145133,1.0
145135,3.5
145144,0.0
145146,6.0
145147,0.0
145151,1.5
145153,1.0
145164,1.0
145165,1.0
145166,4.0
145169,2.5
145171,2.0
145173,2.5
145175,1.0
145179,4.0
145182,2.3333333333333335
145184,4.0
145186,1.75
145188,3.0
145190,2.3333333333333335
145192,2.0
145194,3.5
145195,2.5
145199,1.0
145201,4.0
145202,4.0
145207,3.0
145210,2.0
145213,0.0
145215,2.5
145217,3.0
145219,0.0
145222,1.0
145226,1.6666666666666667
145227,2.6666666666666665
145237,1.0
145238,2.0
145240,1.5
145241,2.0
145242,2.0
145243,3.6666666666666665
145244,2.0
145245,0.0
145250,3.0
145251,3.0
145253,1.0
145256,2.5
145262,0.0
145263,2.0
145268,1.0
145269,3.0
145271,1.0
145288,1.5
145289,1.0
145293,0.0
145294,3.0
145298,1.0
145304,4.0
145310,1.0
145311,1.0
145314,0.0
145317,1.0
145318,2.0
145319,1.0
145320,1.0
145325,8.0
145327,2.5
145331,1.0
145336,4.5
145338,5.0
145340,0.0
145348,3.0
145357,3.0
145358,1.0
145361,2.5
145366,1.5
145370,0.0
145373,3.0
145377,1.5
145381,6.0
145382,6.0
145386,0.0
145389,2.0
145391,0.0
145393,1.0
145394,3.0
145395,3.0
145396,3.0
145399,2.5
145400,1.0
145401,3.0
145403,1.5
145404,0.0
145412,2.0
145415,1.6666666666666667
145416,1.0
145418,1.3333333333333333
145419,2.0
145422,5.0
145424,0.0
145427,1.0
145428,1.0
145431,7.0
145433,2.0
145440,4.333333333333333
145443,4.5
145447,3.5
145450,5.5
145453,4.666666666666667
145455,3.0
145456,3.0
145462,3.0
145464,2.5
145468,2.0
145469,2.0
145471,1.5
145481,3.0
145490,1.0
145492,2.0
145494,2.3333333333333335
145495,0.0
145496,2.0
145499,3.0
145503,1.0
145504,3.0
145507,3.0
145508,1.0
145510,1.0
145511,1.5
145513,1.0
145520,0.0
145523,1.0
145525,1.0
145530,3.0
145532,9.0
145535,0.0
145536,3.6666666666666665
145537,1.0
145539,4.0
145541,0.0
145542,3.0
145543,2.0
145544,3.0
145547,2.0
145550,0.0
145554,5.333333333333333
145555,6.333333333333333
145557,1.5
145560,2.75
145561,2.5
145563,2.0
145564,2.0
145566,3.0
145568,0.0
145570,1.0
145572,2.0
145573,3.0
145576,2.0
145583,3.0
145585,3.0
145586,11.0
145593,2.0
145598,1.0
145600,4.0
145601,2.0
145602,0.0
145611,6.5
145612,2.0
145613,2.0
145618,5.0
145619,1.6666666666666667
145627,2.3333333333333335
145630,1.0
145632,1.0
145634,1.0
145637,2.0
145638,2.0
145647,1.5
145648,2.5
145650,3.5
145654,1.0
145656,2.5
145658,1.5
145659,1.5
145661,2.0
145664,2.0
145665,0.0
145671,2.0
145673,0.0
145675,1.6666666666666667
145678,6.0
145680,1.0
145681,0.0
145684,2.5
145685,3.3333333333333335
145692,2.0
145693,2.0
145697,2.5
145702,5.0
145703,5.0
145705,1.0
145707,0.0
145708,2.0
145715,3.0
145722,2.3333333333333335
145723,1.0
145726,2.0
145730,2.0
145732,2.0
145733,2.0
145734,2.0
145736,2.3333333333333335
145737,0.0
145739,1.5
145744,1.5
145749,3.0
145751,1.5
145754,3.75
145756,7.0
145757,0.0
145759,1.0
145760,1.0
145761,4.5
145763,5.0
145768,7.0
145769,1.0
145771,3.0
145772,1.0
145782,5.0
145783,1.0
145784,1.0
145786,0.0
145792,1.0
145793,0.0
145795,1.0
145796,1.0
145798,1.0
145808,1.0
145809,0.0
145824,3.0
145825,2.0
145826,0.0
145828,0.0
145829,1.0
145836,4.0
145839,9.0
145848,0.0
145854,2.5
145863,1.5
145866,2.0
145868,1.0
145876,0.0
145880,8.0
145881,2.0
145882,2.0
145883,2.0
145885,0.0
145891,7.0
145893,1.5
145896,4.0
145897,3.0
145899,3.0
145900,0.0
145907,1.5
145908,1.0
145909,1.0
145910,0.0
145918,1.0
145923,4.0
145929,0.0
145930,1.0
145934,3.5
145935,6.0
145939,5.333333333333333
145941,2.0
145945,2.0
145947,2.0
145951,3.0
145961,1.0
145962,1.0
145965,2.0
145966,3.0
145967,2.0
145969,3.0
145974,1.6666666666666667
145975,1.0
145977,1.5
145978,1.0
145980,0.0
145986,1.0
145987,0.0
145988,0.0
145990,0.0
145992,3.5
145993,1.0
145995,2.5
145996,3.0
145998,2.5
146004,3.3333333333333335
146005,0.0
146009,3.0
146017,1.5
146018,2.0
146019,3.0
146022,2.0
146023,1.5
146025,1.5
146028,6.0
146030,0.0
146033,2.0
146036,3.0
146045,2.0
146047,1.0
146050,1.0
146051,2.0
146052,2.0
146055,0.0
146058,2.0
146069,2.0
146072,3.0
146077,4.0
146079,0.0
146081,1.3333333333333333
146082,0.0
146083,2.5
146085,1.0
146087,4.0
146089,1.0
146092,0.0
146094,2.0
146095,3.25
146096,0.0
146100,1.0
146101,2.5
146104,2.0
146107,0.0
146108,1.0
146109,0.0
146112,1.0
146113,1.3333333333333333
146115,5.0
146117,2.0
146120,3.0
146121,2.6666666666666665
146125,2.5
146130,5.25
146135,1.0
146136,8.0
146139,0.0
146140,4.0
146142,2.0
146144,0.0
146147,2.0
146150,1.0
146151,8.333333333333334
146152,4.0
146157,2.0
146160,0.0
146167,2.0
146169,1.0
146170,0.0
146172,1.0
146176,2.6666666666666665
146178,8.5
146179,5.0
146182,1.6666666666666667
146183,3.0
146190,2.0
146192,1.0
146193,1.5
146195,1.0
146197,3.0
146200,2.0
146204,1.5
146211,3.0
146215,1.0
146217,2.5
146219,4.0
146221,3.75
146223,3.0
146224,2.0
146225,1.0
146227,1.0
146231,2.0
146232,1.0
146234,1.0
146236,6.0
146244,6.5
146245,3.0
146249,2.0
146254,4.5
146256,3.0
146257,2.5
146260,1.0
146262,2.0
146263,0.0
146265,1.5
146269,1.5
146271,2.3333333333333335
146279,0.0
146281,0.0
146282,4.0
146283,3.0
146284,2.0
146287,0.0
146290,1.6666666666666667
146300,0.0
146301,1.5
146302,1.0
146305,3.0
146306,3.0
146307,1.6666666666666667
146313,3.0
146314,2.5
146315,2.6666666666666665
146317,0.0
146319,3.5
146321,5.0
146322,3.6666666666666665
146323,3.6666666666666665
146329,8.0
146330,5.0
146334,0.0
146338,2.0
146339,3.0
146340,5.5
146342,3.5
146347,1.0
146352,1.5
146354,0.0
146359,3.0
146360,2.0
146361,5.5
146364,1.0
146367,3.0
146370,1.0
146372,1.0
146376,1.0
146377,2.0
146378,0.0
146379,2.0
146380,2.0
146381,1.0
146382,2.0
146385,1.0
146392,0.0
146394,0.0
146396,2.0
146400,1.5
146405,2.0
146410,8.5
146412,2.0
146415,1.6666666666666667
146416,1.0
146418,0.0
146423,3.3333333333333335
146426,3.0
146427,1.5
146428,3.0
146429,2.0
146431,0.0
146434,3.5
146436,1.0
146438,0.0
146447,0.0
146449,1.5
146451,1.5
146457,2.0
146460,2.0
146462,6.0
146469,1.6666666666666667
146472,0.0
146478,1.0
146481,3.0
146482,2.3333333333333335
146485,1.5
146489,0.0
146490,0.0
146491,1.0
146492,1.5
146493,1.0
146494,5.0
146495,2.5
146502,3.0
146505,4.0
146506,3.3333333333333335
146507,3.5
146511,0.0
146514,2.0
146518,1.0
146519,1.5
146520,2.3333333333333335
146521,2.3333333333333335
146522,5.333333333333333
146525,1.0
146526,2.5
146527,4.0
146535,2.5
146536,5.0
146538,6.0
146545,2.0
146549,2.3333333333333335
146560,0.0
146561,0.0
146563,2.0
146565,2.0
146573,0.0
146576,1.0
146582,1.0
146584,2.5
146586,1.0
146587,1.0
146589,6.0
146593,0.0
146595,2.5
146597,2.0
146598,1.0
146604,4.0
146605,0.0
146606,2.0
146607,2.0
146613,2.0
146614,3.0
146615,3.0
146616,1.5
146618,0.0
146619,1.0
146624,3.0
146627,2.0
146632,2.5
146639,7.0
146640,2.0
146642,3.0
146644,3.0
146646,2.0
146648,1.0
146655,1.6666666666666667
146661,1.3333333333333333
146664,0.0
146668,1.0
146672,2.5
146673,3.0
146674,3.0
146680,4.0
146681,5.0
146686,3.5
146689,3.0
146691,2.6666666666666665
146695,1.0
146696,2.0
146698,2.0
146702,0.0
146705,2.5
146706,2.6666666666666665
146713,2.0
146717,1.0
146718,4.0
146727,4.0
146729,3.0
146731,1.0
146733,1.5
146735,0.0
146737,2.0
146742,10.5
146743,11.0
146745,0.0
146747,4.0
146751,2.0
146757,2.0
146758,1.0
146763,3.3333333333333335
146764,0.0
146766,3.0
146767,5.0
146768,5.0
146771,2.5
146772,3.5
146773,3.3333333333333335
146774,2.0
146775,1.0
146779,1.6666666666666667
146780,2.5
146787,1.6666666666666667
146788,8.666666666666666
146794,2.75
146796,5.0
146802,3.5
146804,3.0
146806,2.0
146807,0.0
146808,2.0
146815,2.0
146822,0.0
146823,2.0
146826,1.75
146833,0.0
146835,3.0
146836,4.0
146846,1.0
146847,1.6666666666666667
146849,0.0
146850,2.5
146855,0.0
146860,2.3333333333333335
146864,3.5
146867,3.0
146870,2.5
146876,2.0
146879,1.0
146880,1.0
146881,1.0
146894,2.0
146896,2.0
146897,0.0
146899,1.5
146900,2.3333333333333335
146905,4.0
146906,1.0
146909,6.0
146911,0.0
146912,2.0
146913,2.0
146915,1.0
146916,3.0
146918,3.0
146923,0.0
146924,4.0
146925,7.0
146926,2.5
146931,2.0
146938,3.0
146941,2.75
146943,0.0
146945,2.0
146946,2.0
146948,1.5
146952,1.0
146961,1.75
146968,2.0
146971,2.0
146974,1.5
146975,3.75
146977,3.2
146981,2.0
146983,6.0
146984,4.25
146985,3.0
146991,2.0
146992,1.0
146996,2.0
146999,2.5
147001,1.0
147003,6.0
147006,2.3333333333333335
147007,1.3333333333333333
147021,1.0
147023,1.0
147024,2.0
147025,1.0
147027,0.0
147032,2.0
147033,2.0
147034,1.0
147040,6.0
147041,1.0
147043,1.0
147044,3.5
147050,2.0
147051,2.0
147052,2.0
147054,3.0
147056,1.0
147059,3.0
147060,0.0
147061,1.0
147062,3.3333333333333335
147064,4.5
147065,1.0
147070,1.0
147071,2.0
147074,1.0
147077,3.0
147078,3.0
147079,3.0
147083,2.5
147084,0.0
147092,7.0
147093,5.0
147102,2.3333333333333335
147109,2.5
147111,0.0
147112,2.0
147113,2.5
147117,2.3333333333333335
147121,0.0
147126,3.0
147133,2.0
147135,1.5
147138,1.0
147143,1.0
147146,3.0
147147,1.0
147154,1.0
147161,3.0
147164,5.666666666666667
147172,2.5
147180,1.0
147184,2.0
147185,2.0
147186,2.0
147193,4.666666666666667
147195,4.0
147197,5.666666666666667
147205,2.5
147208,2.0
147210,1.0
147214,1.0
147216,2.5
147227,10.5
147230,2.0
147235,1.0
147237,0.0
147240,3.0
147241,6.0
147243,1.0
147247,2.3333333333333335
147248,1.0
147249,2.0
147253,1.5
147256,2.0
147258,1.5
147260,1.5
147261,1.0
147262,4.5
147263,2.5
147264,4.0
147267,1.0
147271,2.0
147272,2.0
147273,2.5
147274,2.5
147276,1.0
147280,7.0
147290,3.0
147294,2.6666666666666665
147296,2.5
147300,1.0
147301,1.0
147308,4.0
147309,4.0
147313,4.0
147317,2.6666666666666665
147318,2.6666666666666665
147322,2.0
147323,1.3333333333333333
147324,3.0
147328,4.5
147332,7.0
147333,5.333333333333333
147337,2.0
147346,0.0
147351,0.0
147356,2.5
147357,2.5
147358,2.0
147360,1.0
147362,2.0
147366,2.0
147368,5.333333333333333
147370,1.5
147371,1.5
147373,2.0
147379,2.5
147381,2.0
147383,2.0
147396,3.0
147402,2.0
147403,2.0
147404,2.0
147405,2.0
147406,1.0
147407,1.3333333333333333
147410,2.0
147411,0.0
147417,1.6666666666666667
147418,2.0
147419,1.0
147421,1.5
147422,2.0
147425,1.3333333333333333
147433,1.0
147437,3.0
147442,7.0
147445,2.0
147449,1.0
147450,3.0
147451,4.5
147452,5.0
147453,3.3333333333333335
147454,2.0
147455,2.0
147457,5.5
147458,5.5
147459,2.0
147463,3.5
147465,1.5
147468,1.5
147474,3.0
147475,1.2
147477,2.0
147488,2.0
147498,1.0
147502,2.5
147504,1.0
147505,2.5
147506,1.5
147507,3.0
147508,0.0
147509,3.0
147511,2.0
147512,1.5
147513,0.0
147517,2.5
147518,1.5
147521,2.6666666666666665
147524,3.5
147530,0.0
147538,4.5
147539,2.0
147544,0.0
147545,0.0
147548,3.0
147549,3.0
147555,4.0
147558,4.0
147560,1.75
147562,1.0
147563,3.0
147564,7.0
147565,0.0
147571,1.5
147574,2.0
147575,1.0
147578,2.0
147581,1.0
147589,0.0
147591,1.0
147593,4.0
147596,2.0
147598,4.0
147604,3.3333333333333335
147608,4.0
147614,3.25
147628,2.0
147630,3.0
147631,5.0
147635,1.6666666666666667
147636,1.5
147637,2.6
147638,1.0
147640,1.0
147641,1.3333333333333333
147642,1.0
147643,1.5
147644,2.0
147647,2.0
147648,1.0
147653,2.3333333333333335
147663,1.0
147667,0.0
147669,1.0
147675,3.5
147676,5.0
147679,1.5
147680,1.0
147683,3.0
147686,2.0
147693,2.0
147694,1.3333333333333333
147697,1.5
147705,3.5
147707,1.0
147709,1.0
147713,0.0
147714,2.5
147715,2.5
147717,3.0
147718,3.0
147722,1.0
147726,5.0
147731,1.5
147733,0.0
147741,3.5
147742,5.0
147745,1.0
147746,1.0
147748,1.0
147756,1.0
147759,2.0
147767,2.5
147768,3.5
147769,0.0
147772,3.5
147773,3.0
147778,0.0
147783,1.0
147791,1.0
147802,1.0
147803,1.6666666666666667
147808,2.3333333333333335
147809,3.0
147810,0.0
147811,3.0
147814,3.5
147821,1.6666666666666667
147824,0.0
147826,2.3333333333333335
147827,1.0
147828,1.0
147829,4.0
147832,1.0
147844,1.5
147854,1.0
147856,4.0
147857,3.5
147858,2.0
147865,6.0
147867,1.5
147874,0.0
147875,5.0
147879,3.0
147880,2.3333333333333335
147885,1.0
147890,3.3333333333333335
147893,1.0
147897,4.0
147902,3.5
147904,1.0
147906,4.333333333333333
147907,5.0
147909,2.5
147911,1.0
147913,2.5
147921,2.0
147925,1.5
147930,1.0
147932,2.5
147934,1.0
147936,3.0
147938,3.0
147940,4.0
147941,1.0
147942,1.0
147944,2.0
147946,3.0
147947,2.5
147950,0.0
147954,6.0
147956,0.0
147957,0.0
147958,0.0
147959,0.0
147960,2.0
147961,1.0
147963,1.5
147966,1.5
147968,2.3333333333333335
147974,1.0
147977,0.0
147979,1.3333333333333333
147982,1.0
147987,2.0
147988,1.0
147991,3.5
147993,2.0
147999,2.5
148002,3.0
148008,4.0
148009,4.0
148011,5.0
148013,3.3333333333333335
148020,3.3333333333333335
148023,1.5
148026,2.5
148029,1.6
148030,1.5
148036,1.6666666666666667
148043,2.0
148044,1.0
148046,4.5
148050,5.0
148051,6.0
148057,3.5
148058,1.0
148059,2.0
148061,4.0
148063,6.0
148067,2.0
148073,4.333333333333333
148076,1.0
148079,2.0
148082,2.0
148084,0.0
148085,2.0
148087,1.0
148090,2.0
148092,3.5
148097,4.0
148101,1.5
148102,1.5
148104,0.0
148106,0.0
148108,3.5
148110,4.0
148111,6.0
148115,0.0
148116,0.0
148123,1.5
148124,3.5
148126,2.5
148132,0.0
148133,1.5
148135,3.3333333333333335
148136,1.0
148138,1.0
148140,3.0
148143,4.0
148144,7.0
148145,4.5
148149,1.5
148150,3.0
148152,6.5
148157,0.0
148160,6.0
148162,2.6666666666666665
148165,3.0
148166,0.0
148173,2.0
148174,2.0
148175,2.0
148176,2.0
148179,0.0
148181,5.5
148184,0.0
148189,3.0
148193,0.0
148201,2.5
148202,2.0
148203,1.0
148205,2.0
148211,0.0
148214,0.0
148215,1.0
148217,2.0
148219,5.0
148220,5.5
148222,4.0
148233,3.5
148235,4.0
148238,2.5
148244,4.0
148245,0.0
148246,2.0
148247,3.5
148250,0.0
148255,1.0
148258,1.0
148260,1.0
148261,2.3333333333333335
148265,1.3333333333333333
148267,1.3333333333333333
148268,1.0
148272,1.0
148276,8.0
148278,2.0
148279,4.0
148282,2.5
148283,3.0
148286,2.0
148288,0.0
148289,4.0
148292,1.0
148297,2.0
148309,2.5
148314,1.75
148315,2.5
148316,1.0
148324,0.0
148327,2.0
148328,0.0
148332,1.0
148335,1.5
148348,2.0
148350,2.5
148352,1.0
148359,4.0
148360,3.5
148365,2.6666666666666665
148369,2.0
148370,1.0
148371,3.3333333333333335
148373,2.0
148378,3.5
148381,1.0
148388,3.0
148390,3.3333333333333335
148395,4.0
148396,1.0
148405,2.5
148406,2.5
148409,1.5
148411,2.0
148412,0.0
148422,1.0
148423,5.5
148427,3.0
148429,1.0
148430,3.0
148432,3.0
148433,0.0
148434,2.0
148436,1.5
148438,1.0
148440,5.0
148447,1.0
148451,1.6666666666666667
148458,3.3333333333333335
148463,1.0
148465,5.0
148466,3.5
148471,1.0
148472,0.0
148478,1.0
148483,2.0
148488,3.5
148493,2.0
148494,1.5
148506,0.0
148510,3.0
148511,0.0
148514,1.0
148515,4.0
148517,2.0
148518,2.0
148521,3.0
148523,1.0
148526,2.0
148529,1.6666666666666667
148531,1.2
148532,1.0
148533,1.0
148548,2.5
148549,1.0
148551,4.5
148553,0.0
148562,1.0
148564,2.0
148566,4.5
148568,0.0
148572,0.0
148578,1.5
148579,5.0
148580,3.0
148582,1.5
148583,1.0
148588,1.0
148589,1.0
148597,1.0
148598,2.6666666666666665
148599,1.0
148604,3.5
148610,5.0
148611,1.0
148619,1.5
148621,3.0
148625,3.0
148626,10.0
148630,0.0
148632,3.0
148633,1.0
148635,1.0
148637,3.0
148638,1.0
148641,1.0
148642,1.0
148653,2.0
148655,0.0
148661,1.0
148666,1.0
148667,1.5
148668,4.5
148670,3.0
148671,2.0
148672,4.5
148674,2.0
148675,1.0
148676,3.0
148677,0.0
148679,0.0
148683,1.0
148685,2.0
148689,2.0
148694,4.0
148698,7.5
148699,6.0
148700,2.25
148702,0.0
148713,0.0
148735,20.0
148736,3.5
148737,0.0
148741,8.0
148742,10.0
148744,1.0
148746,3.0
148747,1.0
148748,2.3333333333333335
148749,3.0
148751,2.0
148752,1.0
148755,1.5
148758,2.5
148759,3.5
148764,2.6666666666666665
148766,1.5
148769,2.0
148771,0.0
148772,3.0
148773,3.75
148777,6.0
148780,2.5
148782,0.0
148790,0.0
148791,1.5
148792,2.5
148793,1.0
148794,1.0
148795,2.0
148800,2.0
148807,4.0
148809,1.0
148816,1.5
148818,2.0
148827,0.0
148828,1.5
148830,1.0
148831,1.0
148835,1.0
148839,3.0
148849,0.0
148850,1.0
148851,1.5
148853,4.0
148854,2.3333333333333335
148858,3.0
148861,1.0
148863,4.0
148868,1.0
148869,1.0
148870,3.0
148872,0.0
148873,3.6666666666666665
148880,0.0
148881,3.5
148882,1.0
148883,1.0
148890,5.5
148901,3.0
148906,0.0
148908,4.0
148909,1.0
148912,6.5
148923,1.0
148925,1.0
148926,1.0
148930,2.6666666666666665
148932,2.6666666666666665
148933,2.0
148935,2.5
148939,1.6666666666666667
148941,3.0
148942,3.0
148943,2.0
148944,2.0
148945,3.0
148946,1.5
148950,1.0
148953,1.0
148955,2.0
148957,3.5
148958,2.0
148962,3.0
148967,7.5
148968,2.0
148972,2.5
148973,1.0
148974,5.5
148981,4.0
148985,2.0
148987,2.0
148990,1.5
148991,6.0
148993,4.0
148994,1.0
148995,0.0
148997,1.0
149006,0.0
149008,5.0
149012,0.0
149013,1.5
149017,2.0
149019,1.0
149020,2.5
149023,0.0
149027,3.0
149028,2.0
149035,3.0
149038,1.0
149042,2.0
149045,4.0
149049,1.0
149051,1.0
149058,1.0
149062,1.0
149071,2.0
149072,1.0
149081,4.0
149085,7.0
149086,8.0
149089,1.5
149092,2.3333333333333335
149094,3.0
149096,1.3333333333333333
149099,1.0
149100,2.0
149103,5.0
149109,0.0
149116,2.0
149120,4.0
149124,0.0
149128,4.0
149131,2.5
149136,5.5
149143,3.0
149145,3.0
149147,2.0
149150,2.0
149155,2.0
149157,3.5
149158,0.0
149159,0.0
149160,2.0
149164,2.0
149168,0.0
149190,1.0
149191,0.0
149193,2.6666666666666665
149196,2.0
149202,2.0
149204,1.0
149206,1.5
149212,2.0
149213,2.0
149218,2.0
149221,4.0
149228,2.0
149235,1.5
149236,1.0
149241,3.5
149243,1.6666666666666667
149245,1.0
149246,4.0
149254,3.6666666666666665
149257,5.0
149258,4.0
149261,1.0
149262,1.0
149270,1.0
149272,1.0
149274,0.0
149275,2.0
149276,1.0
149277,0.0
149280,2.0
149282,1.6666666666666667
149284,2.0
149289,2.0
149293,2.0
149303,4.0
149306,0.0
149311,0.0
149315,1.0
149316,1.0
149325,3.0
149326,1.5
149327,2.0
149331,1.0
149332,1.0
149334,1.0
149337,2.5
149338,2.0
149339,2.5
