,term,qfscore
3313,maestro,0.0027806901581802434
3314,haol,0.0019601586360942697
3315,soft,0.01809727857045175
3316,midea,0.002507179650818252
3317,tester,0.004968774217076173
3318,elan,0.0016866481287322788
3319,urethane,0.0019601586360942697
3320,ec2024,0.0014131376213702875
3321,triplex,0.0019601586360942697
3322,12x25,0.002507179650818252
3323,robert,0.003601221680266217
3324,soundproof,0.0027806901581802434
3325,hickorya,0.0014131376213702875
3326,gringer,0.002233669143456261
3327,gila,0.0030542006655422346
3328,kidie,0.002507179650818252
3329,co2,0.0030542006655422346
3330,blender,0.0016866481287322788
3331,nutru,0.0008661166066463053
3332,ninja,0.0011396271140082966
3333,ceto,0.002233669143456261
3334,retiner,0.002507179650818252
3335,honey,0.0027806901581802434
3336,rocking,0.002233669143456261
3337,hcf1610,0.002507179650818252
3338,srq,0.0019601586360942697
3339,mechanical,0.0014131376213702875
3340,ecosinks,0.002507179650818252
3341,48x,0.002507179650818252
3342,wseat,0.002507179650818252
3343,ez,0.006062816246524137
3344,ancor,0.002233669143456261
3345,dive,0.00031909559192232304
3346,tail,0.0019601586360942697
3347,saber,0.004968774217076173
3348,t9,0.003601221680266217
3349,circline,0.00442175320235219
3350,living,0.010438984364315996
3351,steward,0.003874732187628208
3352,2gang,0.0033277111729042258
3353,centerset,0.006062816246524137
3354,shakewood,0.00031909559192232304
3355,phifer,0.003601221680266217
3356,suntex,0.0027806901581802434
3357,250ft,0.0014131376213702875
3358,230v,0.0016866481287322788
3359,mylar,0.0005926060992843141
3360,lemon,0.002507179650818252
3361,kitchenfaucet,0.00031909559192232304
3362,tiffany,0.010712494871677986
3363,t25,0.003874732187628208
3364,torx,0.008250900305420066
3365,wax,0.013447599945297898
3366,pouch,0.004695263709714181
3367,12inchbrasswalltube18,0.0027806901581802434
3368,scheem,0.0016866481287322788
3369,strasser,0.0014131376213702875
3370,woodenworks,0.0014131376213702875
3371,3m,0.010438984364315996
3372,command,0.004695263709714181
3373,17600b,0.002233669143456261
3374,x1,0.006062816246524137
3375,pivot,0.02055887313670967
3376,emt,0.004695263709714181
3377,silver,0.02548206226922551
3378,makeup,0.0019601586360942697
3379,spiral,0.004968774217076173
3380,300watt,0.0014131376213702875
3381,incyh,0.002233669143456261
3382,lrg,0.002233669143456261
3383,pediment,0.0014131376213702875
3384,saddle,0.010712494871677986
3385,resistance,0.0019601586360942697
3386,commercail,0.0016866481287322788
3387,rise,0.004148242694990199
3388,neoprene,0.002507179650818252
3389,pebbled,0.003601221680266217
3390,ezup,0.0016866481287322788
3391,kitcheen,0.002233669143456261
3392,5v,0.0016866481287322788
3393,2a,0.0016866481287322788
3394,usb,0.0030542006655422346
3395,suncast,0.002507179650818252
3396,balast,0.0011396271140082966
3397,120232is,0.0011396271140082966
3398,bunting,0.0027806901581802434
3399,lattiace,0.0030542006655422346
3400,plantation,0.0014131376213702875
3401,hour,0.0005926060992843141
3402,oliver,0.0030542006655422346
3403,12mm,0.0030542006655422346
3404,manual,0.009891963349592013
3405,threadded,0.002507179650818252
3406,fiesta,0.002233669143456261
3407,kitchaid,0.0030542006655422346
3408,roman,0.009891963349592013
3409,fender,0.004148242694990199
3410,placemat,0.002507179650818252
3411,condiut,0.0030542006655422346
3412,johnston,0.0030542006655422346
3413,false,0.003874732187628208
3414,immersion,0.0011396271140082966
3415,e310,0.0019601586360942697
3416,genis,0.0016866481287322788
3417,1inch,0.00660983726124812
3418,rib16,0.0030542006655422346
3419,fauet,0.0027806901581802434
3420,br200,0.003601221680266217
3421,prong,0.0016866481287322788
3422,plumber,0.00442175320235219
3423,sower,0.004695263709714181
3424,pergola,0.0019601586360942697
3425,soffit,0.0027806901581802434
3426,batteryfor,0.0019601586360942697
3427,picnic,0.003874732187628208
3428,plan,0.004148242694990199
3429,14x4,0.002233669143456261
3430,2x8x16,0.0005926060992843141
3431,steamer,0.0014131376213702875
3432,gugs,0.0030542006655422346
3433,84x110,0.002507179650818252
3434,bisque,0.005789305739162146
3435,miser,0.0027806901581802434
3436,f35cwum,0.0027806901581802434
3437,hide,0.004695263709714181
3438,carlton,0.0019601586360942697
3439,7cu,0.0016866481287322788
3440,pric,0.002233669143456261
3441,rosin,0.0005926060992843141
3442,sawall,0.0011396271140082966
3443,mastercool,0.0030542006655422346
3444,ho,0.003601221680266217
3445,hub,0.007703879290696085
3446,battey,0.0014131376213702875
3447,pinstripe,0.002233669143456261
3448,television,0.002507179650818252
3449,reacher,0.0016866481287322788
3450,grabber,0.004968774217076173
3451,rachael,0.0027806901581802434
3452,ray,0.0027806901581802434
3453,quarteround,0.0027806901581802434
3454,sunshield,0.00031909559192232304
3455,partially,0.0027806901581802434
3456,willow,0.002507179650818252
3457,litre,0.0008661166066463053
3458,downrod,0.005242284724438164
3459,2piece,0.0019601586360942697
3460,lens,0.0027806901581802434
3461,fertilizer,0.012900578930573916
3462,granule,0.002233669143456261
3463,trigal,0.002233669143456261
3464,20x25,0.002507179650818252
3465,20x25x5,0.0014131376213702875
3466,hearth,0.003601221680266217
3467,rutland,0.0019601586360942697
3468,termometer,0.0019601586360942697
3469,12x20,0.0027806901581802434
3470,coke,0.0014131376213702875
3471,corsica,0.002233669143456261
3472,multipurpose,0.002233669143456261
3473,reducer,0.019738341614623695
3474,poop,0.002233669143456261
3475,scooper,0.00031909559192232304
3476,sms,0.002507179650818252
3477,bedbug,0.0030542006655422346
3478,daucets,0.002507179650818252
3479,autism,0.0005926060992843141
3480,speaks,0.0005926060992843141
3481,badless,0.002507179650818252
3482,charbroi,0.002233669143456261
3483,weedeaters,0.0005926060992843141
3484,menet,0.002507179650818252
3485,dustpan,0.0030542006655422346
3486,backup,0.002233669143456261
3487,chamberlain,0.002507179650818252
3488,kreg,0.0016866481287322788
3489,b10,0.0005926060992843141
3490,6pack,0.0005926060992843141
3491,candelabra,0.014268131467383873
3492,27x45,0.0011396271140082966
3493,12l,0.0016866481287322788
3494,hamer,0.00031909559192232304
3495,dcd995,0.00031909559192232304
3496,drillimpact,0.0008661166066463053
3497,aston,0.00442175320235219
3498,aquadica,0.002507179650818252
3499,sen983ch3810,0.002507179650818252
3500,clevis,0.0011396271140082966
3501,broiler,0.0027806901581802434
3502,m6,0.004968774217076173
3503,24x30,0.0016866481287322788
3504,engine,0.004968774217076173
3505,mail,0.00907143182750604
3506,dusty,0.0027806901581802434
3507,miller,0.0027806901581802434
3508,filtrete,0.002507179650818252
3509,20x20,0.006336326753886129
3510,8x22,0.0019601586360942697
3511,forearm,0.0008661166066463053
3512,forklift,0.0008661166066463053
3513,shoulder,0.0016866481287322788
3514,gsilestone,0.002507179650818252
3515,toplass,0.002507179650818252
3516,thermometer,0.00907143182750604
3517,fairy,0.002233669143456261
3518,jar,0.004968774217076173
3519,1640vs,0.002233669143456261
3520,jigsaw,0.002233669143456261
3521,foldable,0.0005926060992843141
3522,monticello,0.004695263709714181
3523,fly,0.0014131376213702875
3524,shortage,0.0014131376213702875
3525,byass,0.0016866481287322788
3526,knaack,0.0019601586360942697
3527,17mm,0.0030542006655422346
3528,millwaukee,0.003874732187628208
3529,paw,0.0019601586360942697
3530,boscj,0.0027806901581802434
3531,demolition,0.005242284724438164
3532,sd,0.004968774217076173
3533,garde,0.0030542006655422346
3534,drp,0.0014131376213702875
3535,barbque,0.004148242694990199
3536,acacia,0.002233669143456261
3537,margarita,0.002233669143456261
3538,purist,0.0019601586360942697
3539,4w,0.0011396271140082966
3540,6v,0.002233669143456261
3541,malbu,0.0016866481287322788
3542,bubles,0.0016866481287322788
3543,field,0.0027806901581802434
3544,tiele,0.002507179650818252
3545,andril,0.002507179650818252
3546,90w,0.0011396271140082966
3547,urine,0.002507179650818252
3548,vaneer,0.0005926060992843141
3549,sequia,0.002507179650818252
3550,coastal,0.0027806901581802434
3551,shallow,0.00442175320235219
3552,durham,0.0027806901581802434
3553,ratchet,0.010986005379039978
3554,truck,0.01372111045265989
3555,old,0.012353557915849933
3556,megashot,0.0011396271140082966
3557,pearl,0.00660983726124812
3558,clade,0.002507179650818252
3559,ridx,0.00031909559192232304
3560,transformet,0.0030542006655422346
3561,flurescent,0.0030542006655422346
3562,2oz,0.0019601586360942697
3563,peen,0.0019601586360942697
3564,leak,0.009618452842230023
3565,277v,0.0016866481287322788
3566,4tube,0.0016866481287322788
3567,neutral,0.0019601586360942697
3568,bum,0.0030542006655422346
3569,boo,0.0030542006655422346
3570,sonicrafter,0.0014131376213702875
3571,leveler,0.006062816246524137
3572,mark,0.005789305739162146
3573,baint,0.0016866481287322788
3574,con,0.003601221680266217
3575,18th,0.0011396271140082966
3576,romex,0.0019601586360942697
3577,mirrir,0.0027806901581802434
3578,knocker,0.0011396271140082966
3579,tiki,0.003874732187628208
3580,convert,0.0016866481287322788
3581,chrisymas,0.0014131376213702875
3582,comercial,0.005242284724438164
3583,processor,0.004968774217076173
3584,accident,0.002507179650818252
3585,braided,0.002233669143456261
3586,klein,0.003601221680266217
3587,floodlight,0.004968774217076173
3588,haning,0.002507179650818252
3589,kitpicture,0.002507179650818252
3590,pk,0.0030542006655422346
3591,lbr30,0.0019601586360942697
3592,bulbs2700k,0.002507179650818252
3593,temperature,0.009891963349592013
3594,cabinetwithouttops,0.0027806901581802434
3595,lockouttagout,0.0011396271140082966
3596,gb,0.0019601586360942697
3597,amcrest,0.0027806901581802434
3598,survelliance,0.0027806901581802434
3599,refigrator,0.002507179650818252
3600,bypass,0.008524410812782058
3601,renin,0.002233669143456261
3602,eletric,0.004968774217076173
3603,vft,0.002507179650818252
3604,rainbarrel,0.00031909559192232304
3605,4cfm,0.003874732187628208
3606,fatmax,0.0033277111729042258
3607,dprayer,0.0016866481287322788
3608,14x14,0.0027806901581802434
3609,diva,0.0019601586360942697
3610,termite,0.0030542006655422346
3611,hexagon,0.007156858275972102
3612,pizza,0.0014131376213702875
3613,facet,0.005242284724438164
3614,douglas,0.006062816246524137
3615,fur,0.0030542006655422346
3616,fake,0.0030542006655422346
3617,roxul,0.0014131376213702875
3618,pl1669,0.002233669143456261
3619,vikrell,0.003601221680266217
3620,handler,0.0005926060992843141
3621,dimer,0.0019601586360942697
3622,premixed,0.00031909559192232304
3623,to34in,0.0019601586360942697
3624,app,0.0030542006655422346
3625,collapsible,0.003874732187628208
3626,duplicate,0.0019601586360942697
3627,true,0.0027806901581802434
3628,temper,0.0016866481287322788
3629,gon,0.0011396271140082966
3630,bait,0.002233669143456261
3631,ortho,0.004695263709714181
3632,wed,0.0016866481287322788
3633,warm,0.010712494871677986
3634,stronglus2x6,0.0019601586360942697
3635,3x3x2,0.0016866481287322788
3636,mh400,0.0019601586360942697
3637,connection,0.008797921320144049
3638,anti,0.007156858275972102
3639,microbial,0.0016866481287322788
3640,mechanism,0.00031909559192232304
3641,cornstalk,0.002233669143456261
3642,2x10,0.005515795231800155
3643,hepa,0.005242284724438164
3644,navigator,0.002507179650818252
3645,acorn,0.002233669143456261
3646,cutting,0.004695263709714181
3647,bandana,0.0027806901581802434
3648,kaleen,0.0030542006655422346
3649,monitor,0.00442175320235219
3650,ge120v40w,0.002233669143456261
3651,leather,0.012353557915849933
3652,sika,0.0005926060992843141
3653,winsome,0.002233669143456261
3654,weman,0.0030542006655422346
3655,hope,0.0019601586360942697
3656,lmi,0.0011396271140082966
3657,daconil,0.00031909559192232304
3658,fungicide,0.0030542006655422346
3659,roter,0.0033277111729042258
3660,euro,0.0019601586360942697
3661,espresso,0.007977389798058076
3662,drilldriver,0.0027806901581802434
3663,cabinents,0.002507179650818252
3664,78ply,0.00031909559192232304
3665,spacers,0.0008661166066463053
3666,hotpoint,0.0027806901581802434
3667,chimney,0.008797921320144049
3668,12hp,0.0016866481287322788
3669,quiet,0.004695263709714181
3670,liftmaster,0.002233669143456261
3671,contrill3,0.002233669143456261
3672,brayer,0.0014131376213702875
3673,grind,0.0016866481287322788
3674,down,0.0008661166066463053
3675,homelite,0.0030542006655422346
3676,fen,0.002507179650818252
3677,rhododendron,0.0030542006655422346
3678,s,0.006883347768610111
3679,install,0.003874732187628208
3680,burning,0.002233669143456261
3681,paul,0.004695263709714181
3682,vanguard,0.002233669143456261
3683,austin,0.004148242694990199
3684,el,0.0019601586360942697
3685,veri,0.0016866481287322788
3686,tight,0.002507179650818252
3687,matrix,0.00031909559192232304
3688,cubic,0.0033277111729042258
3689,100watts,0.002233669143456261
3690,colored,0.002233669143456261
3691,combination,0.004148242694990199
3692,bgs,0.0016866481287322788
3693,ovens,0.0027806901581802434
3694,robot,0.0033277111729042258
3695,spread,0.005515795231800155
3696,ntp,0.0027806901581802434
3697,rachert,0.0014131376213702875
3698,address,0.00660983726124812
3699,m8,0.003874732187628208
3700,100x30,0.002507179650818252
3701,mm,0.003601221680266217
3702,seamless,0.0030542006655422346
3703,bruce,0.012080047408487943
3704,atlantic,0.0014131376213702875
3705,maintenance,0.00031909559192232304
3706,trough,0.0030542006655422346
3707,3x212,0.002233669143456261
3708,swedged,0.002233669143456261
3709,tomostat,0.0019601586360942697
3710,overflow,0.005789305739162146
3711,punch,0.005515795231800155
3712,linen,0.012353557915849933
3713,downlight,0.0014131376213702875
3714,tiller,0.005242284724438164
3715,customer,0.0011396271140082966
3716,eshaust,0.0019601586360942697
3717,mirros,0.0030542006655422346
3718,hasmmock,0.0016866481287322788
3719,baseboarders,0.0016866481287322788
3720,composit,0.004148242694990199
3721,insurts,0.0016866481287322788
3722,timberlok,0.0011396271140082966
3723,schedule,0.0074303687833340935
3724,mid,0.0019601586360942697
3725,hc22e,0.0030542006655422346
3726,r8184g1427,0.0027806901581802434
3727,idylus,0.0019601586360942697
3728,purifier,0.0019601586360942697
3729,solenoide,0.0019601586360942697
3730,instulation,0.002233669143456261
3731,floorcleaners,0.002507179650818252
3732,parquee,0.0011396271140082966
3733,parquet,0.0008661166066463053
3734,stairtreads,0.002233669143456261
3735,dermal,0.0005926060992843141
3736,trex,0.002507179650818252
3737,allison,0.0019601586360942697
3738,structual,0.0005926060992843141
3739,giant,0.005242284724438164
3740,terminator,0.0011396271140082966
3741,shelv,0.00442175320235219
3742,pillow,0.0033277111729042258
3743,beech,0.0030542006655422346
3744,10x100,0.0005926060992843141
3745,sheeting,0.004968774217076173
3746,vinylcoated,0.0014131376213702875
3747,greenhouse,0.004148242694990199
3748,hid,0.0019601586360942697
3749,temp,0.00660983726124812
3750,sidelight,0.004968774217076173
3751,finial,0.002507179650818252
3752,fda,0.0005926060992843141
3753,kithen,0.00442175320235219
3754,25watt,0.0019601586360942697
3755,cac,0.0019601586360942697
3756,g16,0.0019601586360942697
3757,couplingg,0.0016866481287322788
3758,thoro,0.00031909559192232304
3759,lever,0.02985823038701737
3760,porceline,0.0014131376213702875
3761,fishing,0.0030542006655422346
3762,lcd,0.003874732187628208
3763,child,0.0016866481287322788
3764,safe,0.008250900305420066
3765,ubs,0.0027806901581802434
3766,fan25522,0.002507179650818252
3767,arctic,0.003874732187628208
3768,ast28r,0.0027806901581802434
3769,medical,0.002233669143456261
3770,jublilee,0.002507179650818252
3771,topiary,0.0030542006655422346
3772,entryway,0.0027806901581802434
3773,corelais,0.002507179650818252
3774,tide,0.002507179650818252
3775,fl,0.002507179650818252
3776,bilt,0.0030542006655422346
3777,bronco,0.0027806901581802434
3778,13yx78ks011,0.0027806901581802434
3779,thw,0.003874732187628208
3780,hausys,0.0016866481287322788
3781,viaterra,0.0016866481287322788
3782,impregnator,0.00031909559192232304
3783,tunnel,0.002233669143456261
3784,gardenia,0.0030542006655422346
3785,bear,0.006883347768610111
3786,semi,0.020011852121985686
3787,transparent,0.003874732187628208
3788,cornerstone,0.002507179650818252
3789,fogger,0.0008661166066463053
3790,outdoors,0.004968774217076173
3791,gourmet,0.0027806901581802434
3792,expansion,0.004695263709714181
3793,electrica,0.0005926060992843141
3794,silestone,0.0074303687833340935
3795,heathland,0.0014131376213702875
3796,bow,0.005242284724438164
3797,mivrowave,0.0011396271140082966
3798,downspout,0.002233669143456261
3799,band,0.0014131376213702875
3800,pressed,0.00031909559192232304
3801,inlet,0.00442175320235219
3802,goat,0.0033277111729042258
3803,18x16,0.0027806901581802434
3804,chopper,0.0005926060992843141
3805,sierra,0.005515795231800155
3806,gardinias,0.0014131376213702875
3807,long,0.014541641974745863
3808,neck,0.0014131376213702875
3809,caddy,0.010165473856954004
3810,temporary,0.0033277111729042258
3811,orange,0.01864429958517573
3812,ull,0.003601221680266217
3813,spectrum,0.006336326753886129
3814,s5,0.0016866481287322788
3815,rapid,0.00907143182750604
3816,showerz,0.0033277111729042258
3817,kubota,0.002507179650818252
3818,fairview,0.002233669143456261
3819,942196brinkmann,0.0027806901581802434
3820,tri,0.0014131376213702875
3821,worm,0.0016866481287322788
3822,casting,0.0005926060992843141
3823,4flow,0.0008661166066463053
3824,toaster,0.002507179650818252
3825,gargage,0.0008661166066463053
3826,glidden,0.011259515886401969
3827,team,0.005515795231800155
3828,notre,0.003601221680266217
3829,dame,0.003601221680266217
3830,ellington,0.0019601586360942697
3831,bouganvilla,0.0019601586360942697
3832,recressed,0.0019601586360942697
3833,x3,0.003601221680266217
3834,marle,0.003601221680266217
3835,lucky,0.002507179650818252
3836,7inch,0.0019601586360942697
3837,dewall,0.0027806901581802434
3838,wing,0.002233669143456261
3839,bumper,0.00660983726124812
3840,leonia,0.0019601586360942697
3841,lockin,0.0008661166066463053
3842,brk,0.002233669143456261
3843,tracer,0.0030542006655422346
3844,ranger,0.0027806901581802434
3845,stive,0.0027806901581802434
3846,pecs,0.002507179650818252
3847,pencil,0.0011396271140082966
3848,dectectors,0.00031909559192232304
3849,35x8,0.002233669143456261
3850,mossoro,0.0016866481287322788
3851,36x80,0.0016866481287322788
3852,18x18,0.005789305739162146
3853,fulters,0.0019601586360942697
3854,tekquest,0.0016866481287322788
3855,ca90,0.0016866481287322788
3856,americana,0.002507179650818252
3857,48x96x45,0.0016866481287322788
3858,overhead,0.003601221680266217
3859,hairpin,0.0005926060992843141
3860,2cycle,0.0019601586360942697
3861,bio,0.0005926060992843141
3862,ethanol,0.0005926060992843141
3863,eb5205p,0.0027806901581802434
3864,assesories,0.0019601586360942697
3865,tilt,0.007156858275972102
3866,amerock,0.002233669143456261
3867,westerly,0.002233669143456261
3868,backplate,0.0033277111729042258
3869,alert,0.005515795231800155
3870,maker,0.017823768063089756
3871,bibb,0.002507179650818252
3872,ocket,0.00031909559192232304
3873,speakman,0.0027806901581802434
3874,subzero,0.0016866481287322788
3875,garvanized,0.0014131376213702875
3876,hearthstone,0.0033277111729042258
3877,brisa,0.0016866481287322788
3878,toledo,0.0019601586360942697
3879,rubbber,0.002507179650818252
3880,cutoff,0.0019601586360942697
3881,guage,0.009618452842230023
3882,exotic,0.0019601586360942697
3883,template,0.00442175320235219
3884,icky,0.00031909559192232304
3885,poo,0.00031909559192232304
3886,grave,0.002507179650818252
3887,libman,0.0019601586360942697
3888,nozzel,0.0019601586360942697
3889,dead,0.0027806901581802434
3890,rim,0.004695263709714181
3891,bulkhead,0.0005926060992843141
3892,nuvo,0.0008661166066463053
3893,solder,0.006883347768610111
3894,tine,0.002233669143456261
3895,13x13,0.0019601586360942697
3896,newspaper,0.004695263709714181
3897,tyle3,0.0014131376213702875
3898,throttle,0.004968774217076173
3899,diy,0.0016866481287322788
3900,inverted,0.002507179650818252
3901,12x16,0.0030542006655422346
3902,strawberry,0.004148242694990199
3903,brandenburg,0.0005926060992843141
3904,energy,0.0016866481287322788
3905,efficient,0.0008661166066463053
3906,lites,0.0008661166066463053
3907,flip,0.002507179650818252
3908,drainer,0.002507179650818252
3909,bellingham,0.0011396271140082966
3910,steal,0.003601221680266217
3911,syslet,0.0027806901581802434
3912,sandusky,0.0033277111729042258
3913,murphy,0.0011396271140082966
3914,tie,0.02302046770296759
3915,courant,0.00031909559192232304
3916,ideal,0.0016866481287322788
3917,p100,0.0005926060992843141
3918,individual,0.0030542006655422346
3919,get,0.002507179650818252
3920,headlamp,0.002233669143456261
3921,ventilate,0.002507179650818252
3922,automotive,0.0030542006655422346
3923,g,0.009618452842230023
3924,cat5,0.0016866481287322788
3925,mouse,0.003874732187628208
3926,poision,0.0019601586360942697
3927,illuminate,0.0030542006655422346
3928,ressed,0.0016866481287322788
3929,deameable,0.0016866481287322788
3930,mutli,0.0027806901581802434
3931,portico,0.0027806901581802434
3932,sunrise,0.0008661166066463053
3933,36x24,0.0027806901581802434
3934,sodering,0.0011396271140082966
3935,11660g,0.002507179650818252
3936,sawtrax,0.004148242694990199
3937,terrain,0.004148242694990199
3938,acidifier,0.0005926060992843141
3939,suround,0.0014131376213702875
3940,spline,0.00031909559192232304
3941,53w,0.003874732187628208
3942,assessories,0.002507179650818252
3943,10x30x1,0.0016866481287322788
3944,acrilic,0.002507179650818252
3945,20x25x1,0.0014131376213702875
3946,gibraltor,0.002233669143456261
3947,tungsten,0.0014131376213702875
3948,park,0.0005926060992843141
3949,paste,0.003601221680266217
3950,sideays,0.0005926060992843141
3951,path,0.0027806901581802434
3952,camo,0.005242284724438164
3953,marksman,0.0011396271140082966
3954,foremost,0.004968774217076173
3955,acoustical,0.0008661166066463053
3956,layin,0.0008661166066463053
3957,baby,0.00442175320235219
3958,playsets,0.0014131376213702875
3959,time,0.002233669143456261
3960,witch,0.002233669143456261
3961,e8,0.0019601586360942697
3962,bean,0.002233669143456261
3963,flute,0.002507179650818252
3964,dr,0.002507179650818252
3965,wd,0.002507179650818252
3966,inyrtior,0.002233669143456261
3967,oval,0.008524410812782058
3968,transition,0.003601221680266217
3969,candlebra,0.0008661166066463053
3970,aussie,0.002233669143456261
3971,grils,0.0014131376213702875
3972,ce,0.003874732187628208
3973,tech,0.009344942334868031
3974,ipad,0.00442175320235219
3975,equivalent,0.0033277111729042258
3976,break,0.0019601586360942697
3977,woodmetal,0.003601221680266217
3978,graco,0.0030542006655422346
3979,loctite,0.0033277111729042258
3980,pl,0.0030542006655422346
3981,rake,0.00660983726124812
3982,llhampton,0.002507179650818252
3983,gap,0.007703879290696085
3984,palm,0.00442175320235219
3985,random,0.0019601586360942697
3986,orbit,0.007156858275972102
3987,tcnt2,0.002233669143456261
3988,nicke,0.0019601586360942697
3989,24v,0.0014131376213702875
3990,bake,0.002233669143456261
3991,structered,0.0014131376213702875
3992,1x2x10,0.002507179650818252
3993,poplar,0.005242284724438164
3994,s4s,0.002507179650818252
3995,summit,0.005242284724438164
3996,gaqs,0.002233669143456261
3997,kick,0.0030542006655422346
3998,8x30in,0.0030542006655422346
3999,40v,0.0008661166066463053
4000,undercut,0.0008661166066463053
4001,marazzi,0.0030542006655422346
4002,bernini,0.0005926060992843141
4003,thyme,0.004695263709714181
4004,united,0.00442175320235219
4005,weaver,0.004695263709714181
4006,bostitch,0.0033277111729042258
4007,scotch,0.0033277111729042258
4008,brite,0.0033277111729042258
4009,dome,0.002507179650818252
4010,outswing,0.0033277111729042258
4011,ryobl,0.0027806901581802434
4012,cb320,0.0019601586360942697
4013,sleigh,0.0011396271140082966
4014,indoors,0.0011396271140082966
4015,kohlerdrop,0.0019601586360942697
4016,teak,0.003601221680266217
4017,1000w,0.0016866481287322788
4018,orchid,0.003874732187628208
4019,cleanser,0.0030542006655422346
4020,carbrator,0.0016866481287322788
4021,balist,0.002233669143456261
4022,berkley,0.0019601586360942697
4023,pressuer,0.0016866481287322788
4024,patiogarden,0.0027806901581802434
4025,armaflex,0.0016866481287322788
4026,van,0.004968774217076173
4027,strorm,0.0016866481287322788
4028,general,0.003874732187628208
4029,instrument,0.0011396271140082966
4030,detection,0.0019601586360942697
4031,hazardous,0.0016866481287322788
4032,locationlight,0.0016866481287322788
4033,ptfe,0.002507179650818252
4034,plasticizer,0.0014131376213702875
4035,simplehuman,0.0008661166066463053
4036,touch,0.013174089437935908
4037,excelon,0.0014131376213702875
4038,dirt,0.0027806901581802434
4039,devil,0.00031909559192232304
4040,total,0.00031909559192232304
4041,ud40350,0.00031909559192232304
4042,bagger,0.0014131376213702875
4043,ridinng,0.0008661166066463053
4044,thermacell,0.0016866481287322788
4045,x6,0.0005926060992843141
4046,fpt,0.002507179650818252
4047,kindorff,0.0027806901581802434
4048,vale,0.0030542006655422346
4049,klean,0.0016866481287322788
4050,remover,0.010712494871677986
4051,anodize,0.002233669143456261
4052,extrusion,0.002233669143456261
4053,250600v,0.0019601586360942697
4054,telemechanic,0.0033277111729042258
4055,catcher,0.0014131376213702875
4056,shield,0.0033277111729042258
4057,value,0.0011396271140082966
4058,bussmann,0.0011396271140082966
4059,corbel,0.004695263709714181
4060,ad,0.0019601586360942697
4061,squeeze,0.0033277111729042258
4062,wiremold,0.0027806901581802434
4063,screwtype,0.002233669143456261
4064,firewood,0.0011396271140082966
4065,eagle,0.004695263709714181
4066,seating,0.0005926060992843141
4067,bona,0.0016866481287322788
4068,thresh,0.0019601586360942697
4069,emerald,0.003601221680266217
4070,fsu,0.0027806901581802434
4071,framless,0.0019601586360942697
4072,cylander,0.0005926060992843141
4073,ch,0.003874732187628208
4074,submerciable,0.0016866481287322788
4075,12ft,0.00660983726124812
4076,everbuilt,0.0019601586360942697
4077,m610mm,0.0019601586360942697
4078,collection,0.017823768063089756
4079,friendly,0.0005926060992843141
4080,cascadia,0.0019601586360942697
4081,valvu,0.0014131376213702875
4082,lithonia,0.005789305739162146
4083,adopter,0.0027806901581802434
4084,cr123a,0.0005926060992843141
4085,kitchenaide,0.002507179650818252
4086,leadders,0.0005926060992843141
4087,c7,0.002233669143456261
4088,flasher,0.003874732187628208
4089,porche,0.0027806901581802434
4090,decocolor,0.0019601586360942697
4091,wwe,0.002507179650818252
4092,freeze,0.0011396271140082966
4093,heath,0.0019601586360942697
4094,zenity,0.0008661166066463053
4095,powerd,0.002507179650818252
4096,walloven,0.0014131376213702875
4097,husqvarna,0.002507179650818252
4098,serve,0.0011396271140082966
4099,sedona,0.0030542006655422346
4100,inetrior,0.0033277111729042258
4101,disney,0.0027806901581802434
4102,purple,0.005515795231800155
4103,20ft,0.0008661166066463053
4104,rugs,0.003601221680266217
4105,wool,0.0016866481287322788
4106,length,0.003601221680266217
4107,od,0.0033277111729042258
4108,shaker,0.008250900305420066
4109,clarkston,0.0005926060992843141
4110,ugl,0.002233669143456261
4111,rollup,0.0030542006655422346
4112,co,0.0011396271140082966
4113,kiddie,0.0008661166066463053
4114,vero,0.004148242694990199
4115,242x24x6,0.0016866481287322788
4116,aa,0.002233669143456261
4117,58236c,0.002233669143456261
4118,jumbo,0.003601221680266217
4119,sideing,0.0033277111729042258
4120,cassidy,0.0019601586360942697
4121,come,0.0008661166066463053
4122,along,0.0016866481287322788
4123,chaincome,0.0008661166066463053
4124,comealong,0.002233669143456261
4125,bprder,0.0033277111729042258
4126,ws1,0.0005926060992843141
4127,carrara,0.0008661166066463053
4128,blanco,0.005515795231800155
4129,cararra,0.00031909559192232304
4130,strranded,0.002233669143456261
4131,600v,0.002233669143456261
4132,electirc,0.002233669143456261
4133,guarter,0.002233669143456261
4134,poinsettia,0.0014131376213702875
4135,gril,0.0019601586360942697
4136,gavanized,0.002507179650818252
4137,saver,0.006062816246524137
4138,sheliving,0.002233669143456261
4139,dehimid,0.002233669143456261
4140,lockable,0.004695263709714181
4141,ap,0.0030542006655422346
4142,jacuzzi,0.00660983726124812
4143,semigloss,0.004148242694990199
4144,centipede,0.0011396271140082966
4145,mosquito,0.0016866481287322788
4146,4x8x12,0.00031909559192232304
4147,fiscia,0.0014131376213702875
4148,ert,0.002233669143456261
4149,rotisserie,0.0008661166066463053
4150,clothesline,0.002507179650818252
4151,drinking,0.0011396271140082966
4152,15x15,0.003601221680266217
4153,120v,0.002233669143456261
4154,140v,0.002233669143456261
4155,tuffscreen,0.0008661166066463053
4156,nonslip,0.0027806901581802434
4157,spunge,0.0019601586360942697
